Data,Tipus,Nom,Simbol,Preu (Euros),Tipus_cotitzacio
2017-11-19,crypto_moneda,TRCTTracto,TRCT,0.765553781,baixa
2017-11-19,crypto_moneda,SBDSteem Dollars,SBD,0.829722472,baixa
2017-11-19,crypto_moneda,ZCLZClassic,ZCL,1.512550773,normal
2017-11-19,crypto_moneda,EGCEverGreenCoin,EGC,0.205310923,baixa
2017-11-19,crypto_moneda,2GIVE2GIVE,2GIVE,0.005262487,baixa
2017-11-19,crypto_moneda,TRUSTTrustPlus,TRUST,0.084871093,baixa
2017-11-19,crypto_moneda,HDGHedge,HDG,0.732186741,baixa
2017-11-19,crypto_moneda,VSLvSlice,VSL,0.080573070,baixa
2017-11-19,crypto_moneda,RUSTBITSRustbits,RUSTBITS,0.074974083,baixa
2017-11-19,crypto_moneda,PROCProCurrency,PROC,0.027643140,baixa
2017-11-19,crypto_moneda,REALREAL,REAL,0.260860624,baixa
2017-11-19,crypto_moneda,BRKBreakout,BRK,0.142874016,baixa
2017-11-19,crypto_moneda,CTXCarTaxi Token,CTX,0.041611291,baixa
2017-11-19,crypto_moneda,VIVOVIVO,VIVO,3.730392074,normal
2017-11-19,crypto_moneda,OCLOceanlab,OCL,0.052304516,baixa
2017-11-19,crypto_moneda,SCLSocial,SCL,0.144827586,baixa
2017-11-19,crypto_moneda,PKBParkByte,PKB,0.498850291,baixa
2017-11-19,crypto_moneda,ATMSAtmos,ATMS,0.023233800,baixa
2017-11-19,crypto_moneda,RMCRemicoin,RMC,1.164154246,normal
2017-11-19,crypto_moneda,INDIndorse Token,IND,0.049369487,baixa
2017-11-19,crypto_moneda,ADCAudioCoin,ADC,0.002737037,baixa
2017-11-19,crypto_moneda,POLLClearPoll,POLL,0.320640370,baixa
2017-11-19,crypto_moneda,CHIPSCHIPS,CHIPS,0.116509747,baixa
2017-11-19,crypto_moneda,BLUBlueCoin,BLU,0.003833212,baixa
2017-11-19,crypto_moneda,QRKQuark,QRK,0.008703115,baixa
2017-11-19,crypto_moneda,FYNFundYourselfNow,FYN,2.566237828,normal
2017-11-19,crypto_moneda,CREACreativecoin,CREA,0.170018355,baixa
2017-11-19,crypto_moneda,RAINCondensate,RAIN,0.026962492,baixa
2017-11-19,crypto_moneda,BISBismuth,BIS,0.435567886,baixa
2017-11-19,crypto_moneda,FLIKFLiK,FLIK,0.035130266,baixa
2017-11-19,crypto_moneda,RLTRouletteToken,RLT,0.205753641,baixa
2017-11-19,crypto_moneda,SPRSpreadCoin,SPR,0.222330518,baixa
2017-11-19,crypto_moneda,NOTEDNotes,NOTE,0.015546133,baixa
2017-11-19,crypto_moneda,PIPLPiplCoin,PIPL,0.024015567,baixa
2017-11-19,crypto_moneda,EFLe-Gulden,EFL,0.128503934,baixa
2017-11-19,crypto_moneda,DOPEDopeCoin,DOPE,0.017904182,baixa
2017-11-19,crypto_moneda,RICRiecoin,RIC,0.050909230,baixa
2017-11-19,crypto_moneda,KLNKolion,KLN,3.280025832,normal
2017-11-19,crypto_moneda,INNInnova,INN,2.931629306,normal
2017-11-19,crypto_moneda,HUCHunterCoin,HUC,0.097376829,baixa
2017-11-19,crypto_moneda,CRAVECrave,CRAVE,1.368093676,normal
2017-11-19,crypto_moneda,JNSJanus,JNS,0.082699988,baixa
2017-11-19,crypto_moneda,LOGWoodcoin,LOG,0.235685152,baixa
2017-11-19,crypto_moneda,OPTOpus,OPT,0.013511837,baixa
2017-11-19,crypto_moneda,NYCNewYorkCoin,NYC,0.000014446,baixa
2017-11-19,crypto_moneda,PUTPutinCoin,PUT,0.009318332,baixa
2017-11-19,crypto_moneda,ICOOICO OpenLedger,ICOO,3.976818885,normal
2017-11-19,crypto_moneda,MBRSEmbers,MBRS,0.036830611,baixa
2017-11-19,crypto_moneda,CADASTRALBitland,CADASTRAL,0.061277850,baixa
2017-11-19,crypto_moneda,EBTCeBitcoin,EBTC,0.096715725,baixa
2017-11-19,crypto_moneda,UNYUnity Ingot,UNY,0.009031968,baixa
2017-11-19,crypto_moneda,ATLATLANT,ATL,0.138309172,baixa
2017-11-19,crypto_moneda,VTRvTorrent,VTR,0.164002141,baixa
2017-11-19,crypto_moneda,STARTStartcoin,START,0.038982172,baixa
2017-11-19,crypto_moneda,CANNCannabisCoin,CANN,0.022546354,baixa
2017-11-19,crypto_moneda,DOTDotcoin,DOT,0.006488673,baixa
2017-11-19,crypto_moneda,ALTAltcoin,ALT,14.063323194,normal
2017-11-19,crypto_moneda,EPYEmphy,EPY,0.233639809,baixa
2017-11-19,crypto_moneda,MINTMintcoin,MINT,0.000068830,baixa
2017-11-19,crypto_moneda,ZEITZeitcoin,ZEIT,0.000045886,baixa
2017-11-19,crypto_moneda,XMGMagi,XMG,0.218459917,baixa
2017-11-19,crypto_moneda,CARBONCarboncoin,CARBON,0.000107068,baixa
2017-11-19,crypto_moneda,TKSTokes,TKS,1.436073486,normal
2017-11-19,crypto_moneda,ADSTAdShares,ADST,0.135380092,baixa
2017-11-19,crypto_moneda,CBXCrypto Bullion,CBX,1.572033106,normal
2017-11-19,crypto_moneda,DFTDraftCoin,DFT,0.707397903,baixa
2017-11-19,crypto_moneda,ZEPHZephyr,ZEPH,0.012111453,baixa
2017-11-19,crypto_moneda,ZENIZennies,ZENI,0.001504053,baixa
2017-11-19,crypto_moneda,DARDarcrus,DAR,0.109250353,baixa
2017-11-19,crypto_moneda,RCRussiaCoin,RC,0.175680223,baixa
2017-11-19,crypto_moneda,STAStarta,STA,0.282215632,baixa
2017-11-19,crypto_moneda,ADLAdelphoi,ADL,0.060699172,baixa
2017-11-19,crypto_moneda,BTCZBitcoinZ,BTCZ,0.002792271,baixa
2017-11-19,crypto_moneda,ARCArcticCoin,ARC,0.057552557,baixa
2017-11-19,crypto_moneda,PINGCryptoPing,PING,0.139885454,baixa
2017-11-19,crypto_moneda,NDCNEVERDIE,NDC,0.033792764,baixa
2017-11-19,crypto_moneda,ZOIZoin,ZOI,0.089300828,baixa
2017-11-19,crypto_moneda,XPXP,XP,0.000008497,baixa
2017-11-19,crypto_moneda,LGDLegends Room,LGD,0.668419979,baixa
2017-11-19,crypto_moneda,ELIXElixir,ELIX,0.055251440,baixa
2017-11-19,crypto_moneda,MECMegacoin,MEC,0.036499210,baixa
2017-11-19,crypto_moneda,FYPFlypMe,FYP,0.074798185,baixa
2017-11-19,crypto_moneda,INXTInternxt,INXT,2.081881681,normal
2017-11-19,crypto_moneda,BASHLuckChain,BASH,0.001777672,baixa
2017-11-19,crypto_moneda,UISUnitus,UIS,0.027159634,baixa
2017-11-19,crypto_moneda,PIRLPirl,PIRL,0.324346119,baixa
2017-11-19,crypto_moneda,HGTHelloGold,HGT,0.004630275,baixa
2017-11-19,crypto_moneda,SIGTSignatum,SIGT,0.011188627,baixa
2017-11-19,crypto_moneda,ADZAdzcoin,ADZ,0.027244608,baixa
2017-11-19,crypto_moneda,WTTGiga Watt Token,WTT,1.317108819,normal
2017-11-19,crypto_moneda,FIMKFIMKrypto,FIMK,0.002050441,baixa
2017-11-19,crypto_moneda,GRWIGrowers Inter...,GRWI,1.053687055,normal
2017-11-19,crypto_moneda,XSHSHIELD,XSH,0.002502507,baixa
2017-11-19,crypto_moneda,TZCTrezarCoin,TZC,0.014418518,baixa
2017-11-19,crypto_moneda,TKRCryptoInsight,TKR,0.088542003,baixa
2017-11-19,crypto_moneda,HYPHyperStake,HYP,0.001026495,baixa
2017-11-19,crypto_moneda,WDCWorldCoin,WDC,0.009209565,baixa
2017-11-19,crypto_moneda,ETBSEthbits,ETBS,0.773658673,baixa
2017-11-19,crypto_moneda,ESPEspers,ESP,0.000051835,baixa
2017-11-19,crypto_moneda,TALKBTCtalkcoin,TALK,0.016431570,baixa
2017-11-19,crypto_moneda,EBSTeBoost,EBST,0.089244744,baixa
2017-11-19,crypto_moneda,PUREPure,PURE,0.396339287,baixa
2017-11-19,crypto_moneda,XCNCryptonite,XCN,0.002854302,baixa
2017-11-19,crypto_moneda,IFCInfinitecoin,IFC,0.000011047,baixa
2017-11-19,crypto_moneda,MRTMiners&#39; Rewar...,MRT,0.103410887,baixa
2017-11-19,crypto_moneda,SKINSkinCoin,SKIN,0.011260856,baixa
2017-11-19,crypto_moneda,GREGreencoin,GRE,0.000276168,baixa
2017-11-19,crypto_moneda,RNSRenos,RNS,0.029253412,baixa
2017-11-19,crypto_moneda,AHTBowhead,AHT,0.120005608,baixa
2017-11-19,crypto_moneda,CNOCoin(O),CNO,0.009094849,baixa
2017-11-19,crypto_moneda,BYCBytecent,BYC,0.505674615,baixa
2017-11-19,crypto_moneda,ZNYBitzeny,ZNY,0.012421611,baixa
2017-11-19,crypto_moneda,INFXInfluxcoin,INFX,0.546917116,baixa
2017-11-19,crypto_moneda,HNCHelleniccoin,HNC,0.014281708,baixa
2017-11-19,crypto_moneda,REXREX,REX,0.101877942,baixa
2017-11-19,crypto_moneda,LIFELIFE,LIFE,0.000138509,baixa
2017-11-19,crypto_moneda,UFRUpfiring,UFR,0.059309835,baixa
2017-11-19,crypto_moneda,FSTFastcoin,FST,0.006695162,baixa
2017-11-19,crypto_moneda,CCRBCryptoCarbon,CCRB,0.236384494,baixa
2017-11-19,crypto_moneda,SUMOSumokoin,SUMO,0.368245781,baixa
2017-11-19,crypto_moneda,USNBTNuBits,USNBT,0.858245101,baixa
2017-11-19,crypto_moneda,KEKKekCoin,KEK,0.079199878,baixa
2017-11-19,crypto_moneda,CRYPTCryptCoin,CRYPT,0.134618718,baixa
2017-11-19,crypto_moneda,FCNFantomcoin,FCN,0.129835489,baixa
2017-11-19,crypto_moneda,MOINMoin,MOIN,0.108505974,baixa
2017-11-19,crypto_moneda,FUCKFuckToken,FUCK,0.015252120,baixa
2017-11-19,crypto_moneda,LDOGELiteDoge,LDOGE,0.000049285,baixa
2017-11-19,crypto_moneda,BCFBitcoin Fast,BCF,0.171110280,baixa
2017-11-19,crypto_moneda,XHIHiCoin,XHI,0.003759283,baixa
2017-11-19,crypto_moneda,XMCCMonacoCoin,XMCC,0.278712972,baixa
2017-11-19,crypto_moneda,XBLBillionaire T...,XBL,0.209686273,baixa
2017-11-19,crypto_moneda,BTABata,BTA,0.138898047,baixa
2017-11-19,crypto_moneda,LINXLinx,LINX,0.060794344,baixa
2017-11-19,crypto_moneda,ORBOrbitcoin,ORB,0.222774936,baixa
2017-11-19,crypto_moneda,ZETZetacoin,ZET,0.004057545,baixa
2017-11-19,crypto_moneda,HEROSovereign Hero,HERO,141.669924040,alta
2017-11-19,crypto_moneda,HPCHappycoin,HPC,0.052777825,baixa
2017-11-19,crypto_moneda,MAOMao Zedong,MAO,0.107216907,baixa
2017-11-19,crypto_moneda,XIOSXios,XIOS,0.321842763,baixa
2017-11-19,crypto_moneda,UNIFYUnify,UNIFY,0.037371901,baixa
2017-11-19,crypto_moneda,LINDALinda,LINDA,0.000106218,baixa
2017-11-19,crypto_moneda,GIMGimli,GIM,0.007625635,baixa
2017-11-19,crypto_moneda,GCNGCoin,GCN,0.000004249,baixa
2017-11-19,crypto_moneda,CRMCream,CRM,0.013413266,baixa
2017-11-19,crypto_moneda,BRIABriaCoin,BRIA,1.113169389,normal
2017-11-19,crypto_moneda,BLUEEthereum Blue,BLUE,0.017704492,baixa
2017-11-19,crypto_moneda,XFTFooty Cash,XFT,0.130381877,baixa
2017-11-19,crypto_moneda,WGOWavesGo,WGO,0.059134787,baixa
2017-11-19,crypto_moneda,UNBUnbreakableCoin,UNB,0.254408491,baixa
2017-11-19,crypto_moneda,ROCRasputin Onli...,ROC,0.508392108,baixa
2017-11-19,crypto_moneda,INSNInsaneCoin,INSN,0.030733672,baixa
2017-11-19,crypto_moneda,MBIMonster Byte,MBI,0.031778862,baixa
2017-11-19,crypto_moneda,CPCCapricoin,CPC,0.257061403,baixa
2017-11-19,crypto_moneda,COLXColossusCoinXT,COLX,0.000107918,baixa
2017-11-19,crypto_moneda,EBETEthBet,EBET,0.059811186,baixa
2017-11-19,crypto_moneda,MNEMinereum,MNE,0.346995292,baixa
2017-11-19,crypto_moneda,ZERZero,ZER,0.246814296,baixa
2017-11-19,crypto_moneda,4242-coin,42,11205.027107538,molt_alta
2017-11-19,crypto_moneda,UNITUniversal Cur...,UNIT,0.037840111,baixa
2017-11-19,crypto_moneda,ELEElementrem,ELE,0.017767373,baixa
2017-11-19,crypto_moneda,XLRSolaris,XLR,0.794929556,baixa
2017-11-19,crypto_moneda,ELLAEllaism,ELLA,0.204183308,baixa
2017-11-19,crypto_moneda,WHLWhaleCoin,WHL,0.129010384,baixa
2017-11-19,crypto_moneda,SMLYSmileyCoin,SMLY,0.000016995,baixa
2017-11-19,crypto_moneda,KLCKiloCoin,KLC,0.002239085,baixa
2017-11-19,crypto_moneda,DNRDenarius,DNR,0.230810999,baixa
2017-11-19,crypto_moneda,LUXLUXCoin,LUX,1.130164341,normal
2017-11-19,crypto_moneda,DDFDigitalDevelo...,DDF,0.082225829,baixa
2017-11-19,crypto_moneda,BLOCKPAYBlockPay,BLOCKPAY,0.075569756,baixa
2017-11-19,crypto_moneda,FJCFujiCoin,FJC,0.000343298,baixa
2017-11-19,crypto_moneda,DSHDashcoin,DSH,0.023044306,baixa
2017-11-19,crypto_moneda,FXEFuturXe,FXE,1.707992726,normal
2017-11-19,crypto_moneda,TYCHOTychocoin,TYCHO,0.079472647,baixa
2017-11-19,crypto_moneda,NAUTNautilusCoin,NAUT,0.024532214,baixa
2017-11-19,crypto_moneda,PAKPakcoin,PAK,0.008478782,baixa
2017-11-19,crypto_moneda,SMCSmartCoin,SMC,0.015426318,baixa
2017-11-19,crypto_moneda,NTOFujinto,NTO,0.005467276,baixa
2017-11-19,crypto_moneda,ETGEthereum Gold,ETG,0.029775157,baixa
2017-11-19,crypto_moneda,DPDigitalPrice,DP,0.020807770,baixa
2017-11-19,crypto_moneda,DALCDalecoin,DALC,0.883737530,baixa
2017-11-19,crypto_moneda,CV2Colossuscoin V2,CV2,0.000015295,baixa
2017-11-19,crypto_moneda,BITBTCbitBTC,BITBTC,7075.831478422,molt_alta
2017-11-19,crypto_moneda,DEMDeutsche eMark,DEM,0.012461549,baixa
2017-11-19,crypto_moneda,VLTVeltor,VLT,0.615145902,baixa
2017-11-19,crypto_moneda,ETHDEthereum Dark,ETHD,0.208642783,baixa
2017-11-19,crypto_moneda,808808Coin,808,0.000339899,baixa
2017-11-19,crypto_moneda,BLNBolenum,BLN,0.030750667,baixa
2017-11-19,crypto_moneda,POSTPostCoin,POST,0.018951921,baixa
2017-11-19,crypto_moneda,BLASBlakeStar,BLAS,0.001176051,baixa
2017-11-19,crypto_moneda,ALTCOMAltCommunity ...,ALTCOM,2.583232780,normal
2017-11-19,crypto_moneda,VSXVsync,VSX,0.002783773,baixa
2017-11-19,crypto_moneda,4CHNChanCoin,4CHN,0.040716507,baixa
2017-11-19,crypto_moneda,POSPoSToken,POS,0.404929386,baixa
2017-11-19,crypto_moneda,SLGSterlingcoin,SLG,0.063891674,baixa
2017-11-19,crypto_moneda,ENTEternity,ENT,0.063507588,baixa
2017-11-19,crypto_moneda,CFTCryptoForecast,CFT,0.005280332,baixa
2017-11-19,crypto_moneda,OPALOpal,OPAL,0.016009245,baixa
2017-11-19,crypto_moneda,BTCSBitcoin Scrypt,BTCS,0.014588467,baixa
2017-11-19,crypto_moneda,TRUMPTrumpCoin,TRUMP,0.036550195,baixa
2017-11-19,crypto_moneda,ATSAuthorship,ATS,0.002961370,baixa
2017-11-19,crypto_moneda,HONEYHoney,HONEY,0.752585782,baixa
2017-11-19,crypto_moneda,TRITriangles,TRI,3.212046023,normal
2017-11-19,crypto_moneda,SPRTSSprouts,SPRTS,0.000000204,baixa
2017-11-19,crypto_moneda,GUNGuncoin,GUN,0.001162455,baixa
2017-11-19,crypto_moneda,SDRNSenderon,SDRN,0.006023861,baixa
2017-11-19,crypto_moneda,MNCMincoin,MNC,0.053764382,baixa
2017-11-19,crypto_moneda,GAIAGAIA,GAIA,0.008828878,baixa
2017-11-19,crypto_moneda,ECOEcoCoin,ECO,0.197471151,baixa
2017-11-19,crypto_moneda,BTCREDBitcoin Red,BTCRED,0.019811866,baixa
2017-11-19,crypto_moneda,XPTXPlatinumBAR,XPTX,0.504920889,baixa
2017-11-19,crypto_moneda,BTCRBitcurrency,BTCR,0.001140361,baixa
2017-11-19,crypto_moneda,EMBEmberCoin,EMB,0.000001699,baixa
2017-11-19,crypto_moneda,CHESSChessCoin,CHESS,0.003357353,baixa
2017-11-19,crypto_moneda,ELElcoin,EL,0.015122958,baixa
2017-11-19,crypto_moneda,SCOREScorecoin,SCORE,0.005497017,baixa
2017-11-19,crypto_moneda,FUNCFUNCoin,FUNC,0.027829235,baixa
2017-11-19,crypto_moneda,BTGBitgem,BTG,2.710694924,normal
2017-11-19,crypto_moneda,XLCLeviarCoin,XLC,0.016480005,baixa
2017-11-19,crypto_moneda,RUPXRupaya,RUPX,0.024565354,baixa
2017-11-19,crypto_moneda,CTOCrypto,CTO,0.011412111,baixa
2017-11-19,crypto_moneda,GBGoldBlocks,GB,0.008996278,baixa
2017-11-19,crypto_moneda,BERNBERNcash,BERN,0.001750480,baixa
2017-11-19,crypto_moneda,BITSILVERbitSilver,BITSILVER,14.105810575,normal
2017-11-19,crypto_moneda,SWINGSwing,SWING,0.044627896,baixa
2017-11-19,crypto_moneda,BSTYGlobalBoost-Y,BSTY,0.009146683,baixa
2017-11-19,crypto_moneda,WOMENWomenCoin,WOMEN,0.002704747,baixa
2017-11-19,crypto_moneda,PRCPRCoin,PRC,0.007721657,baixa
2017-11-19,crypto_moneda,EOTEOT Token,EOT,0.014132153,baixa
2017-11-19,crypto_moneda,XCXTCoinonatX,XCXT,0.007595044,baixa
2017-11-19,crypto_moneda,RBXRipto Bux,RBX,0.000298261,baixa
2017-11-19,crypto_moneda,CMPCOCampusCoin,CMPCO,0.000462263,baixa
2017-11-19,crypto_moneda,ECASHEthereum Cash,ECASH,0.007503272,baixa
2017-11-19,crypto_moneda,REEReeCoin,REE,0.000039088,baixa
2017-11-19,crypto_moneda,TEKTEKcoin,TEK,0.000067980,baixa
2017-11-19,crypto_moneda,DUOParallelCoin,DUO,0.316434119,baixa
2017-11-19,crypto_moneda,BITGOLDbitGold,BITGOLD,1045.325538370,molt_alta
2017-11-19,crypto_moneda,DRXNEDROXNE,DRXNE,0.001435224,baixa
2017-11-19,crypto_moneda,CACHCacheCoin,CACH,0.020239289,baixa
2017-11-19,crypto_moneda,VUCVirta Unique ...,VUC,0.001264424,baixa
2017-11-19,crypto_moneda,USDEUSDe,USDE,0.000067980,baixa
2017-11-19,crypto_moneda,IETHiEthereum,IETH,0.004222396,baixa
2017-11-19,crypto_moneda,BITEURbitEUR,BITEUR,0.977209769,baixa
2017-11-19,crypto_moneda,GLTGlobalToken,GLT,0.002509305,baixa
2017-11-19,crypto_moneda,ITZInterzone,ITZ,0.039812376,baixa
2017-11-19,crypto_moneda,BOSTBoostCoin,BOST,0.004715250,baixa
2017-11-19,crypto_moneda,MARMarijuanacoin,MAR,0.036546796,baixa
2017-11-19,crypto_moneda,TAJTajCoin,TAJ,0.006439388,baixa
2017-11-19,crypto_moneda,LCPLitecoin Plus,LCP,0.075032715,baixa
2017-11-19,crypto_moneda,TORTorcoin,TOR,0.147206030,baixa
2017-11-19,crypto_moneda,SFCSolarflarecoin,SFC,0.003269829,baixa
2017-11-19,crypto_moneda,ROOFSRoofs,ROOFS,0.000345847,baixa
2017-11-19,crypto_moneda,BVCBeaverCoin,BVC,0.014420217,baixa
2017-11-19,crypto_moneda,EGASETHGAS,EGAS,0.004336262,baixa
2017-11-19,crypto_moneda,XCRECreatio,XCRE,0.002025798,baixa
2017-11-19,crypto_moneda,TSTRTristar Coin,TSTR,0.008200065,baixa
2017-11-19,crypto_moneda,DLISKDAPPSTER,DLISK,0.000410428,baixa
2017-11-19,crypto_moneda,XCSCybCSec,XCS,0.003416835,baixa
2017-11-19,crypto_moneda,NRONeuro,NRO,0.001161605,baixa
2017-11-19,crypto_moneda,EXNExchangeN,EXN,0.007001920,baixa
2017-11-19,crypto_moneda,PLACOPlayerCoin,PLACO,0.000820006,baixa
2017-11-19,crypto_moneda,BENJIBenjiRolls,BENJI,0.001230435,baixa
2017-11-19,crypto_moneda,CREVACrevaCoin,CREVA,0.000681498,baixa
2017-11-19,crypto_moneda,EBTCeBTC [OLD],EBTC,0.001201543,baixa
2017-11-19,crypto_moneda,CTIC2Coimatic 2.0,CTIC2,0.002083581,baixa
2017-11-19,crypto_moneda,RIDERide My Car,RIDE,0.000204789,baixa
2017-11-19,crypto_moneda,ERYEryllium,ERY,0.003702350,baixa
2017-11-19,crypto_moneda,XRCRawcoin,XRC,0.020688805,baixa
2017-11-19,crypto_moneda,RSGPRSGPcoin,RSGP,8.437993916,normal
2017-11-19,crypto_moneda,ELSElysium,ELS,0.003212046,baixa
2017-11-19,crypto_moneda,P7CP7Coin,P7C,0.000341599,baixa
2017-11-19,crypto_moneda,MILOMiloCoin,MILO,0.000901582,baixa
2017-11-19,crypto_moneda,CONXConcoin,CONX,0.011616900,baixa
2017-11-19,crypto_moneda,VRSVeros,VRS,0.000016145,baixa
2017-11-19,crypto_moneda,SLFISelfiecoin,SLFI,0.000067980,baixa
2017-11-19,crypto_moneda,LBTCLiteBitcoin,LBTC,0.001624717,baixa
2017-11-19,crypto_moneda,HMCHarmonyCoin,HMC,0.007796434,baixa
2017-11-19,crypto_moneda,DIXDix Asset,DIX,0.000000039,baixa
2017-11-19,crypto_moneda,13371337,1337,0.000039088,baixa
2017-11-19,crypto_moneda,DMBDigital Money...,DMB,0.001024796,baixa
2017-11-19,crypto_moneda,FALFalcoin,FAL,0.000545538,baixa
2017-11-19,crypto_moneda,APWAppleCoin,APW,0.000067980,baixa
2017-11-19,crypto_moneda,UNITYSuperNET,UNITY,28.755459630,normal
2017-11-19,crypto_moneda,PPYPeerplays,PPY,4.078788600,normal
2017-11-19,crypto_moneda,TGTTarget Coin,TGT,0.015913224,baixa
2017-11-19,crypto_moneda,ETTEncryptoTel [...,ETT,0.224273041,baixa
2017-11-19,crypto_moneda,NASNebulas Token,NAS,2.243333730,normal
2017-11-19,crypto_moneda,CREDOCredo,CREDO,0.014834894,baixa
2017-11-19,crypto_moneda,JINNJinn,JINN,131.362485349,alta
2017-11-19,crypto_moneda,XCXCurrency,XC,0.751746231,baixa
2017-11-19,crypto_moneda,YASHYashCoin,YASH,0.402489761,baixa
2017-11-19,crypto_moneda,ECOBEcobit,ECOB,0.008569705,baixa
2017-11-19,crypto_moneda,STCNStakecoin,STCN,0.751746231,baixa
2017-11-19,crypto_moneda,IXCIxcoin,IXC,0.090926395,baixa
2017-11-19,crypto_moneda,PGLProspectors Gold,PGL,0.028141092,baixa
2017-11-19,crypto_moneda,ATCCATC Coin,ATCC,0.161412111,baixa
2017-11-19,crypto_moneda,VISIOVisio,VISIO,0.033347496,baixa
2017-11-19,crypto_moneda,MXTMarteXcoin,MXT,0.586688703,baixa
2017-11-19,crypto_moneda,ITTIntelligent T...,ITT,0.167469961,baixa
2017-11-19,crypto_moneda,EMVEthereum Movi...,EMV,0.245393518,baixa
2017-11-19,crypto_moneda,ACAsiaCoin,AC,0.001306062,baixa
2017-11-19,crypto_moneda,INPAYInPay,INPAY,0.146509237,baixa
2017-11-19,crypto_moneda,UTCUltraCoin,UTC,0.018928978,baixa
2017-11-19,crypto_moneda,NKAIncaKoin,NKA,0.000067980,baixa
2017-11-19,crypto_moneda,HTCHitCoin,HTC,0.000067980,baixa
2017-11-19,crypto_moneda,BPCBitpark Coin,BPC,0.009908907,baixa
2017-11-19,crypto_moneda,LNKLink Platform,LNK,15.541884061,normal
2017-11-19,crypto_moneda,NETKONetko,NETKO,0.172954233,baixa
2017-11-19,crypto_moneda,SHORTYShorty,SHORTY,0.007312078,baixa
2017-11-19,crypto_moneda,BROBitradio,BRO,0.124828776,baixa
2017-11-19,crypto_moneda,UFOUFO Coin,UFO,0.000204789,baixa
2017-11-19,crypto_moneda,DCYDinastycoin,DCY,0.000489455,baixa
2017-11-19,crypto_moneda,CASINOCasino,CASINO,0.677092504,baixa
2017-11-19,crypto_moneda,KOBOKobocoin,KOBO,0.027313438,baixa
2017-11-19,crypto_moneda,ANCAnoncoin,ANC,0.317720637,baixa
2017-11-19,crypto_moneda,METALMetalCoin,METAL,0.008610493,baixa
2017-11-19,crypto_moneda,SDCShadowCash,SDC,0.096351184,baixa
2017-11-19,crypto_moneda,NETNetCoin,NET,0.000815758,baixa
2017-11-19,crypto_moneda,PNDPandacoin,PND,0.000019544,baixa
2017-11-19,crypto_moneda,TAGTagCoin,TAG,0.103935181,baixa
2017-11-19,crypto_moneda,RIYAEtheriya,RIYA,0.377105250,baixa
2017-11-19,crypto_moneda,MACMachinecoin,MAC,0.028450400,baixa
2017-11-19,crypto_moneda,STRCStarCredits,STRC,0.123069798,baixa
2017-11-19,crypto_moneda,BTBBitBar,BTB,15.507894156,normal
2017-11-19,crypto_moneda,CDNCanada eCoin,CDN,0.005442634,baixa
2017-11-19,crypto_moneda,TESTeslaCoin,TES,0.007209259,baixa
2017-11-19,crypto_moneda,SACSACoin,SAC,0.073459832,baixa
2017-11-19,crypto_moneda,HBNHoboNickels,HBN,0.008268044,baixa
2017-11-19,crypto_moneda,E4ROWE4ROW,E4ROW,0.113640149,baixa
2017-11-19,crypto_moneda,MAXMaxCoin,MAX,0.007926446,baixa
2017-11-19,crypto_moneda,BITSBitstar,BITS,0.020404990,baixa
2017-11-19,crypto_moneda,BTSRBTSR,BTSR,0.134954369,baixa
2017-11-19,crypto_moneda,ITIiTicoin,ITI,13.706429191,normal
2017-11-19,crypto_moneda,FNCFinCoin,FNC,0.033576928,baixa
2017-11-19,crypto_moneda,TROLLTrollcoin,TROLL,0.000746078,baixa
2017-11-19,crypto_moneda,VVersion,V,0.000829354,baixa
2017-11-19,crypto_moneda,NEWBNewbium,NEWB,0.007442090,baixa
2017-11-19,crypto_moneda,AMBERAmberCoin,AMBER,0.008473683,baixa
2017-11-19,crypto_moneda,XGRGoldReserve,XGR,0.020987067,baixa
2017-11-19,crypto_moneda,PIGGYPiggycoin,PIGGY,0.000732482,baixa
2017-11-19,crypto_moneda,FC2FuelCoin,FC2,0.003484815,baixa
2017-11-19,crypto_moneda,OTXOctanox,OTX,0.038950732,baixa
2017-11-19,crypto_moneda,JETJetcoin,JET,0.068197345,baixa
2017-11-19,crypto_moneda,DAXXDaxxCoin,DAXX,0.000661953,baixa
2017-11-19,crypto_moneda,NOBLNobleCoin,NOBL,0.000138509,baixa
2017-11-19,crypto_moneda,VALValorbit,VAL,0.000067980,baixa
2017-11-19,crypto_moneda,ICNiCoin,ICN,0.010523275,baixa
2017-11-19,crypto_moneda,GOODGoodomy,GOOD,0.000669601,baixa
2017-11-19,crypto_moneda,BUCKSSwagBucks,BUCKS,0.943219864,baixa
2017-11-19,crypto_moneda,OHMOHM,OHM,0.009581754,baixa
2017-11-19,crypto_moneda,MZCMazaCoin,MZC,0.000205639,baixa
2017-11-19,crypto_moneda,USCUltimate Secu...,USC,0.026437348,baixa
2017-11-19,crypto_moneda,STSStress,STS,0.000478408,baixa
2017-11-19,crypto_moneda,UNIUniverse,UNI,0.025761799,baixa
2017-11-19,crypto_moneda,AUAurumCoin,AU,0.900732483,baixa
2017-11-19,crypto_moneda,WAYWayGuide,WAY,0.002596829,baixa
2017-11-19,crypto_moneda,PXCPhoenixcoin,PXC,0.004170561,baixa
2017-11-19,crypto_moneda,BTQBitQuark,BTQ,0.028153838,baixa
2017-11-19,crypto_moneda,ICEiDice,ICE,0.151795517,baixa
2017-11-19,crypto_moneda,BRITBritCoin,BRIT,0.011165684,baixa
